source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
118.10.159.37,10.0.244.212,36915,4444,TCP,536,19295.98,0,1,Ukraine,10-01-2025 17:02,Malware,1
18.141.251.97,172.16.79.131,60570,22,SSH,97,0.169,360,0,Brazil,11-01-2025 11:35,Brute Force,1
209.222.38.215,192.168.2.53,30208,22,SSH,46,0.124,304,0,Iran,18-01-2025 01:33,Brute Force,1
29.205.76.17,172.16.4.89,46411,22,SSH,48,0.397,290,0,China,02-01-2025 07:48,Brute Force,1
55.134.174.125,172.16.180.226,55335,443,HTTPS,874,96.049,9,0,United States,11-01-2025 16:41,Phishing,1
153.104.235.1,172.16.250.144,33057,22,SSH,60,0.353,358,0,Ukraine,06-01-2025 19:51,Brute Force,1
18.117.236.253,172.16.186.236,43589,80,HTTP,459,1.235,0,1,South Korea,30-01-2025 14:11,Normal,0
156.90.149.147,10.0.229.190,34758,80,HTTPS,980,4.57,0,1,United States,19-01-2025 03:53,Normal,0
251.138.148.186,172.16.180.167,61259,443,TCP,1462,0.000255,0,0,Iran,20-01-2025 03:05,DDoS,1
12.109.239.220,172.16.232.211,4768,443,HTTPS,1104,40.01,8,0,Germany,14-01-2025 20:24,Phishing,1
62.211.185.38,172.16.222.49,13239,4444,TCP,539,18725.92,0,1,Russia,28-01-2025 09:58,Malware,1
1.21.117.61,10.0.109.191,19240,80,TCP,1471,0.000262,0,0,China,07-01-2025 01:28,DDoS,1
16.105.47.170,192.168.136.141,50862,55946,TCP,40,0.0001,0,0,United States,29-01-2025 06:37,Port Scan,1
66.24.151.111,172.16.108.37,56805,22,SSH,95,0.498,198,0,India,13-01-2025 22:59,Brute Force,1
152.188.25.212,192.168.244.25,40754,53978,TCP,40,0.0001,0,0,Nigeria,30-01-2025 10:44,Port Scan,1
166.128.205.81,172.16.124.10,61628,80,HTTPS,563,4.388,0,1,Netherlands,20-01-2025 02:31,Normal,0
164.164.223.249,172.16.158.138,5954,49782,TCP,40,0.0001,0,0,Netherlands,29-01-2025 17:59,Port Scan,1
147.113.68.199,192.168.166.242,12970,22,SSH,45,0.337,321,0,China,18-01-2025 15:54,Brute Force,1
223.157.208.107,172.16.191.123,24374,80,DNS,958,3.24,0,1,China,20-01-2025 01:14,Normal,0
240.198.247.148,192.168.6.222,47797,443,TCP,1496,0.000563,0,0,United States,21-01-2025 16:08,DDoS,1
105.190.194.74,10.0.67.242,30210,80,TCP,1472,0.0005,0,0,China,03-01-2025 01:45,DDoS,1
13.96.237.82,10.0.144.7,53264,4444,TCP,852,12973.13,0,1,South Korea,23-01-2025 22:14,Malware,1
193.202.49.55,172.16.12.29,54774,22,TCP,418,2.473,0,1,United Kingdom,30-01-2025 10:05,Normal,0
71.165.177.248,192.168.107.31,25209,80,HTTP,590,4.16,0,1,Nigeria,14-01-2025 09:17,Normal,0
171.254.11.84,10.0.207.196,22070,22,SSH,46,0.47,235,0,United Kingdom,28-01-2025 17:14,Brute Force,1
234.40.82.16,172.16.19.188,55285,4444,TCP,971,18418.4,0,1,United States,02-01-2025 21:07,Malware,1
1.63.184.249,172.16.223.42,58481,443,HTTPS,1356,45.91,9,0,United States,20-01-2025 22:15,Phishing,1
32.88.183.61,192.168.207.157,45057,80,HTTPS,620,4.674,0,1,United States,22-01-2025 15:47,Normal,0
193.173.12.234,192.168.254.8,50178,443,TCP,1467,0.000744,0,0,United Kingdom,07-01-2025 01:34,DDoS,1
68.27.251.175,192.168.92.182,65461,80,DNS,731,2.997,0,1,China,29-01-2025 06:23,Normal,0
13.146.156.135,192.168.162.33,33214,21,FTP,175604,641.71,0,1,United States,30-01-2025 22:49,Data Exfiltration,1
242.225.156.14,10.0.86.156,50633,80,TCP,1451,0.000433,0,0,China,05-01-2025 06:56,DDoS,1
151.99.60.28,172.16.51.84,61340,22,SSH,79,0.268,400,0,Germany,20-01-2025 00:52,Brute Force,1
121.98.132.100,10.0.171.253,8561,443,HTTPS,688,1.319,0,1,Japan,23-01-2025 05:57,Normal,0
180.68.74.217,192.168.234.81,15487,80,DNS,552,0.841,0,1,Germany,23-01-2025 15:23,Normal,0
193.238.68.179,192.168.52.37,14613,53,DNS,528,0.925,0,1,Brazil,29-01-2025 15:25,Normal,0
216.78.219.194,172.16.78.103,7038,80,DNS,356,4.985,0,1,Russia,05-01-2025 17:02,Normal,0
185.173.118.5,10.0.158.168,59410,22,SSH,93,0.291,476,0,United States,04-01-2025 15:35,Brute Force,1
51.146.15.165,10.0.33.239,15748,22,HTTP,545,4.72,0,1,United States,29-01-2025 21:28,Normal,0
233.118.225.146,172.16.48.36,16778,53,HTTP,497,1.389,0,1,United States,29-01-2025 08:25,Normal,0
119.41.28.6,192.168.172.153,18259,31480,TCP,40,0.0001,0,0,Russia,17-01-2025 06:44,Port Scan,1
191.172.92.190,172.16.8.219,6424,21,FTP,288553,863.15,0,1,Russia,22-01-2025 12:50,Data Exfiltration,1
144.6.169.176,192.168.232.80,44377,443,DNS,837,2.024,0,1,Brazil,18-01-2025 04:47,Normal,0
97.226.222.17,192.168.78.23,63531,22,SSH,52,0.149,453,0,Russia,13-01-2025 11:48,Brute Force,1
31.163.72.108,10.0.31.214,45006,443,DNS,316,2.675,0,1,United States,01-01-2025 02:28,Normal,0
38.28.115.33,192.168.37.73,51510,443,TCP,1487,0.000315,0,0,China,06-01-2025 17:09,DDoS,1
169.232.61.230,172.16.195.58,54317,80,TCP,997,3.506,0,1,India,08-01-2025 04:25,Normal,0
200.142.242.198,172.16.62.104,6503,22,HTTP,785,3.042,0,1,United States,25-01-2025 09:42,Normal,0
110.204.127.104,10.0.238.250,20795,80,HTTP,558,0.631,0,1,Brazil,15-01-2025 07:16,Normal,0
209.9.194.179,192.168.247.72,54101,80,HTTP,568,4.875,0,1,United States,01-01-2025 12:27,Normal,0
9.232.146.5,10.0.255.38,31346,443,TCP,1475,0.00076,0,0,Ukraine,09-01-2025 05:55,DDoS,1
59.140.76.60,10.0.66.139,26787,80,HTTP,848,1.227,0,1,Russia,14-01-2025 19:34,Normal,0
145.96.55.10,192.168.106.167,14500,22,TCP,596,4.876,0,1,Iran,23-01-2025 00:21,Normal,0
79.130.236.131,172.16.26.207,59958,443,TCP,1468,0.000957,0,0,United Kingdom,22-01-2025 19:49,DDoS,1
202.132.207.244,10.0.128.227,49420,30581,TCP,40,0.0001,0,0,China,06-01-2025 15:11,Port Scan,1
173.114.8.141,10.0.112.225,28071,22,SSH,61,0.337,440,0,Brazil,25-01-2025 16:09,Brute Force,1
40.78.3.1,172.16.69.89,19817,80,DNS,788,1.848,0,1,Russia,13-01-2025 14:41,Normal,0
21.177.61.156,172.16.74.209,23227,443,TCP,1486,0.000856,0,0,United Kingdom,18-01-2025 02:30,DDoS,1
187.236.233.112,172.16.15.224,12475,443,TCP,536,0.616,0,1,United States,27-01-2025 05:08,Normal,0
126.221.42.220,172.16.44.194,41793,4444,TCP,812,13726.45,0,1,Russia,29-01-2025 23:33,Malware,1
36.41.38.215,172.16.186.21,9692,64995,TCP,40,0.0001,0,0,United States,13-01-2025 14:12,Port Scan,1
113.12.17.67,172.16.160.4,47198,443,HTTP,831,2.854,0,1,France,20-01-2025 23:10,Normal,0
224.239.57.218,192.168.38.111,23905,443,HTTP,456,4.536,0,1,United States,23-01-2025 20:20,Normal,0
209.188.26.197,10.0.188.19,22615,80,HTTPS,763,1.183,0,1,Germany,04-01-2025 22:33,Normal,0
240.160.94.232,192.168.197.64,39699,54171,TCP,40,0.0001,0,0,India,26-01-2025 16:02,Port Scan,1
61.130.210.214,172.16.27.109,23556,22,SSH,52,0.356,203,0,United States,03-01-2025 18:46,Brute Force,1
2.234.51.76,172.16.229.187,24605,80,DNS,958,1.294,0,1,China,08-01-2025 00:08,Normal,0
145.81.188.222,10.0.81.43,15719,80,TCP,1461,0.000929,0,0,United States,20-01-2025 05:18,DDoS,1
140.73.190.14,172.16.216.53,3683,4444,TCP,858,16848.51,0,1,Nigeria,30-01-2025 02:35,Malware,1
60.141.66.38,192.168.112.140,13029,443,HTTPS,509,103.673,9,0,Russia,05-01-2025 08:10,Phishing,1
76.54.17.14,10.0.65.103,37731,45305,TCP,40,0.0001,0,0,United Kingdom,03-01-2025 00:44,Port Scan,1
75.244.88.172,172.16.34.43,31833,22,DNS,490,3.006,0,1,Brazil,08-01-2025 17:18,Normal,0
52.169.85.106,172.16.76.126,22809,53,HTTPS,375,4.477,0,1,China,04-01-2025 06:41,Normal,0
5.70.180.250,172.16.213.127,42440,4444,TCP,661,11044.9,0,1,United States,27-01-2025 15:22,Malware,1
133.184.138.154,10.0.27.142,39127,80,DNS,761,3.636,0,1,Canada,18-01-2025 06:04,Normal,0
100.187.141.211,10.0.53.58,7194,4444,TCP,588,15845.47,0,1,Brazil,11-01-2025 06:03,Malware,1
89.119.133.198,172.16.222.208,15248,53,DNS,762,4.876,0,1,United Kingdom,20-01-2025 19:49,Normal,0
11.84.7.51,192.168.202.164,16353,443,HTTPS,642,4.786,0,1,United States,14-01-2025 05:07,Normal,0
172.180.213.243,172.16.47.166,44963,23713,TCP,40,0.0001,0,0,Russia,07-01-2025 04:53,Port Scan,1
239.34.223.248,172.16.185.198,10288,22,SSH,61,0.103,305,0,France,14-01-2025 06:15,Brute Force,1
253.30.105.108,172.16.109.181,7596,80,DNS,491,3.603,0,1,France,23-01-2025 04:51,Normal,0
39.152.227.80,10.0.137.168,15826,22,SSH,95,0.486,355,0,Brazil,08-01-2025 08:48,Brute Force,1
150.233.29.184,172.16.77.216,21169,53,DNS,593,3.429,0,1,Iran,15-01-2025 18:40,Normal,0
63.124.230.39,192.168.21.131,22189,53,HTTPS,963,3.028,0,1,China,15-01-2025 16:08,Normal,0
53.230.156.43,192.168.125.46,47784,80,TCP,1488,0.000799,0,0,Japan,05-01-2025 21:35,DDoS,1
187.2.228.161,192.168.209.93,62326,22,HTTP,428,3.304,0,1,India,05-01-2025 14:00,Normal,0
93.224.33.46,192.168.158.68,11768,22,DNS,969,4.938,0,1,India,02-01-2025 14:30,Normal,0
187.129.53.106,192.168.3.236,3871,22,SSH,77,0.133,361,0,United States,14-01-2025 02:02,Brute Force,1
183.138.236.171,172.16.148.249,11820,21,FTP,320362,640.81,0,1,United States,08-01-2025 10:30,Data Exfiltration,1
138.194.5.212,192.168.43.76,34962,80,HTTP,426,3.256,0,1,Ukraine,10-01-2025 18:59,Normal,0
231.159.242.235,172.16.213.235,24188,80,DNS,348,1.049,0,1,France,18-01-2025 22:33,Normal,0
216.236.169.174,10.0.107.241,64914,40455,TCP,40,0.0001,0,0,Germany,30-01-2025 14:11,Port Scan,1
181.159.59.148,172.16.90.237,63934,22,HTTPS,971,3.381,0,1,Ukraine,09-01-2025 15:07,Normal,0
219.24.81.239,10.0.103.191,10893,4444,TCP,657,18406.79,0,1,Canada,17-01-2025 02:14,Malware,1
100.65.105.164,192.168.174.146,58866,80,DNS,419,4.386,0,1,Russia,12-01-2025 14:26,Normal,0
39.115.4.108,10.0.219.33,8910,53,TCP,765,4.959,0,1,United States,18-01-2025 13:15,Normal,0
242.25.18.2,172.16.114.103,57340,443,HTTPS,781,31.467,5,0,Nigeria,07-01-2025 15:42,Phishing,1
220.185.190.174,192.168.4.49,36415,22,SSH,69,0.164,165,0,Canada,16-01-2025 04:26,Brute Force,1
227.18.216.223,192.168.218.5,26339,443,HTTPS,388,1.259,0,1,Russia,26-01-2025 20:59,Normal,0
86.180.128.3,172.16.220.146,33057,53,HTTPS,858,2.914,0,1,Brazil,27-01-2025 23:31,Normal,0
143.118.159.91,192.168.94.33,5252,22,SSH,91,0.119,162,0,United States,30-01-2025 19:36,Brute Force,1
179.142.94.160,192.168.112.53,60994,443,HTTPS,561,2.152,0,1,Germany,15-01-2025 13:35,Normal,0
141.43.137.171,172.16.88.20,36161,53,HTTP,695,2.963,0,1,India,21-01-2025 19:56,Normal,0
106.230.67.49,192.168.173.90,50249,80,TCP,1460,0.000862,0,0,United States,28-01-2025 00:17,DDoS,1
108.11.97.27,192.168.37.31,1553,21,FTP,192506,913.98,0,1,Russia,06-01-2025 11:12,Data Exfiltration,1
139.211.9.127,192.168.131.33,42534,80,TCP,625,1.499,0,1,China,15-01-2025 12:11,Normal,0
170.209.2.147,172.16.153.4,36492,80,TCP,1469,0.000541,0,0,Germany,19-01-2025 01:25,DDoS,1
29.69.163.151,172.16.209.67,47979,443,HTTPS,917,91.235,6,0,United Kingdom,20-01-2025 15:11,Phishing,1
130.83.4.14,192.168.225.143,10138,22,HTTPS,986,3.441,0,1,Canada,16-01-2025 02:47,Normal,0
237.1.231.122,10.0.229.110,49306,22,TCP,416,1.258,0,1,United States,14-01-2025 05:07,Normal,0
127.162.151.53,10.0.203.65,16118,39402,TCP,40,0.0001,0,0,United Kingdom,27-01-2025 08:13,Port Scan,1
4.4.159.53,172.16.238.20,30714,443,DNS,536,4.951,0,1,United States,21-01-2025 19:19,Normal,0
80.19.70.138,10.0.250.113,62131,53,HTTP,424,2.756,0,1,India,16-01-2025 04:00,Normal,0
197.251.73.83,192.168.14.152,3980,22,SSH,63,0.24,479,0,United States,18-01-2025 02:59,Brute Force,1
55.27.248.159,192.168.81.132,31216,4444,TCP,937,19217.73,0,1,Nigeria,10-01-2025 01:54,Malware,1
242.18.22.87,10.0.205.252,51642,80,DNS,337,3.471,0,1,United States,26-01-2025 02:45,Normal,0
114.207.221.220,172.16.50.13,43762,4444,TCP,928,10147.58,0,1,Netherlands,04-01-2025 15:49,Malware,1
18.158.59.77,192.168.47.17,59952,443,TCP,1475,0.000522,0,0,China,26-01-2025 10:21,DDoS,1
144.226.201.77,172.16.6.97,1435,443,HTTPS,1434,86.853,7,0,Canada,18-01-2025 00:44,Phishing,1
216.60.244.120,172.16.187.157,57180,22,DNS,460,2.385,0,1,United States,30-01-2025 07:03,Normal,0
93.122.1.190,192.168.161.25,48655,4444,TCP,943,15012.34,0,1,Brazil,20-01-2025 04:09,Malware,1
137.186.146.145,172.16.207.41,26479,80,TCP,1483,0.000311,0,0,India,19-01-2025 08:18,DDoS,1
122.142.126.87,172.16.6.39,7191,37992,TCP,40,0.0001,0,0,India,14-01-2025 14:37,Port Scan,1
103.212.115.148,192.168.95.102,35453,21,FTP,370050,899.85,0,1,Germany,09-01-2025 17:53,Data Exfiltration,1
93.103.233.75,172.16.156.70,6207,24462,TCP,40,0.0001,0,0,United Kingdom,30-01-2025 20:16,Port Scan,1
108.249.27.235,172.16.195.252,43013,40361,TCP,40,0.0001,0,0,Russia,02-01-2025 02:41,Port Scan,1
39.237.179.231,192.168.110.52,13457,4444,TCP,642,15456.08,0,1,France,04-01-2025 00:29,Malware,1
179.199.224.216,192.168.191.25,40802,22,SSH,72,0.163,112,0,Brazil,26-01-2025 03:16,Brute Force,1
84.169.251.208,172.16.22.74,26513,443,TCP,990,3.619,0,1,China,27-01-2025 00:06,Normal,0
190.254.228.4,10.0.221.145,16009,22,SSH,72,0.344,460,0,China,22-01-2025 21:00,Brute Force,1
204.4.115.2,172.16.82.74,39572,80,TCP,640,2.47,0,1,South Korea,07-01-2025 06:15,Normal,0
113.174.113.76,172.16.43.17,10071,80,TCP,1485,0.000838,0,0,Iran,17-01-2025 19:14,DDoS,1
11.238.136.93,10.0.56.24,4235,49231,TCP,40,0.0001,0,0,France,17-01-2025 00:22,Port Scan,1
109.97.18.253,172.16.156.245,15300,53,HTTP,485,2.389,0,1,India,14-01-2025 14:36,Normal,0
45.218.88.146,172.16.253.167,8799,443,TCP,411,2.01,0,1,Russia,12-01-2025 08:26,Normal,0
127.213.100.231,10.0.8.59,13792,80,TCP,1475,0.000914,0,0,United States,17-01-2025 07:50,DDoS,1
184.73.204.245,10.0.50.10,41769,4444,TCP,519,14829.03,0,1,China,12-01-2025 14:19,Malware,1
37.77.144.169,10.0.145.75,20605,38932,TCP,40,0.0001,0,0,United States,12-01-2025 16:34,Port Scan,1
77.159.160.132,172.16.11.89,51135,21,FTP,202121,690.12,0,1,Canada,12-01-2025 23:49,Data Exfiltration,1
244.182.146.27,172.16.214.16,43095,80,HTTP,598,3.231,0,1,Canada,09-01-2025 22:38,Normal,0
180.168.14.229,192.168.73.162,8096,80,TCP,601,3.544,0,1,Russia,06-01-2025 05:52,Normal,0
21.63.21.41,10.0.174.4,26850,443,HTTPS,670,3.225,0,1,Germany,08-01-2025 00:15,Normal,0
75.159.102.57,10.0.162.8,6197,443,TCP,1463,0.000912,0,0,Brazil,05-01-2025 20:08,DDoS,1
31.200.221.119,10.0.219.205,4828,80,TCP,1484,0.000883,0,0,South Korea,08-01-2025 05:33,DDoS,1
52.207.161.155,192.168.181.237,45626,443,HTTPS,477,1.079,0,1,United States,16-01-2025 13:49,Normal,0
111.191.76.193,172.16.121.54,21764,443,TCP,1475,0.000596,0,0,United Kingdom,12-01-2025 05:11,DDoS,1
25.139.173.205,172.16.74.72,7046,22,HTTPS,746,1.698,0,1,India,04-01-2025 14:56,Normal,0
135.218.49.109,172.16.46.213,35222,22,SSH,54,0.121,213,0,United States,09-01-2025 23:00,Brute Force,1
40.131.219.61,172.16.247.155,1500,80,HTTP,752,4.495,0,1,China,19-01-2025 08:17,Normal,0
209.25.113.34,192.168.232.7,29218,443,HTTPS,1370,116.025,7,0,France,11-01-2025 01:09,Phishing,1
53.173.175.163,192.168.73.151,33058,443,TCP,1459,0.00062,0,0,Germany,06-01-2025 08:09,DDoS,1
52.135.136.104,172.16.128.137,32911,443,TCP,1498,0.000323,0,0,Canada,28-01-2025 18:06,DDoS,1
223.88.191.151,172.16.91.77,32839,21,FTP,303994,509,0,1,Brazil,05-01-2025 05:32,Data Exfiltration,1
146.161.78.200,192.168.117.196,55862,443,HTTPS,1130,109.859,6,0,Russia,18-01-2025 14:15,Phishing,1
19.220.56.156,10.0.26.25,15158,80,TCP,1455,0.000126,0,0,United States,16-01-2025 20:46,DDoS,1
58.219.104.149,172.16.145.178,52362,12691,TCP,40,0.0001,0,0,China,02-01-2025 14:54,Port Scan,1
93.252.210.59,10.0.95.110,2588,443,TCP,1461,0.000864,0,0,United States,25-01-2025 16:02,DDoS,1
150.115.68.135,172.16.65.31,29480,53,DNS,305,3.485,0,1,India,08-01-2025 03:30,Normal,0
230.153.157.146,192.168.11.244,7255,53,HTTPS,846,1.163,0,1,China,26-01-2025 04:53,Normal,0
32.126.186.166,10.0.252.57,11612,53,HTTPS,320,3.07,0,1,Iran,21-01-2025 06:51,Normal,0
240.245.1.236,172.16.57.201,17002,44348,TCP,40,0.0001,0,0,South Korea,14-01-2025 05:59,Port Scan,1
60.14.127.33,10.0.108.234,5357,51621,TCP,40,0.0001,0,0,United States,12-01-2025 19:42,Port Scan,1
118.134.136.206,192.168.0.63,20539,22,SSH,74,0.199,410,0,United Kingdom,29-01-2025 03:41,Brute Force,1
130.161.207.79,172.16.132.161,17485,22,TCP,862,3.012,0,1,Germany,05-01-2025 18:58,Normal,0
187.109.41.169,172.16.20.122,23546,80,TCP,1460,0.000496,0,0,Iran,15-01-2025 08:04,DDoS,1
207.170.5.188,10.0.85.75,13061,53,HTTP,529,0.985,0,1,United States,05-01-2025 12:42,Normal,0
188.111.118.99,172.16.93.179,38288,80,HTTPS,461,1.732,0,1,United States,30-01-2025 23:42,Normal,0
9.82.79.23,10.0.238.251,62544,22,SSH,76,0.23,325,0,Nigeria,14-01-2025 06:08,Brute Force,1
71.53.247.89,10.0.13.16,29636,80,DNS,585,3.918,0,1,United States,16-01-2025 03:32,Normal,0
95.215.53.208,10.0.10.52,2441,53,HTTPS,362,1.854,0,1,Russia,23-01-2025 15:58,Normal,0
158.223.70.138,10.0.14.228,62293,443,HTTP,488,4.988,0,1,United States,19-01-2025 21:53,Normal,0
75.90.182.114,10.0.101.12,6425,4444,TCP,728,18353.17,0,1,Brazil,21-01-2025 11:24,Malware,1
225.167.69.192,192.168.46.23,57686,39408,TCP,40,0.0001,0,0,China,18-01-2025 18:06,Port Scan,1
177.205.225.177,172.16.170.216,20420,80,TCP,834,2.941,0,1,Russia,03-01-2025 20:51,Normal,0
5.2.98.206,10.0.204.247,57220,53,HTTP,366,2.454,0,1,United States,23-01-2025 04:23,Normal,0
148.36.129.149,192.168.58.19,49350,22,TCP,939,1.525,0,1,United States,24-01-2025 22:08,Normal,0
8.14.212.180,10.0.59.166,7503,443,TCP,1454,0.000115,0,0,Germany,24-01-2025 10:00,DDoS,1
72.220.233.83,192.168.92.148,11693,22,DNS,800,5,0,1,Germany,22-01-2025 17:50,Normal,0
26.48.107.37,192.168.142.139,41690,80,TCP,1500,0.000618,0,0,China,16-01-2025 22:52,DDoS,1
149.50.11.90,10.0.61.104,22746,80,DNS,653,1.46,0,1,South Korea,20-01-2025 17:06,Normal,0
222.137.174.229,172.16.70.236,43004,80,DNS,365,1.802,0,1,Japan,03-01-2025 18:03,Normal,0
241.142.249.155,10.0.216.192,29428,27559,TCP,40,0.0001,0,0,Germany,27-01-2025 00:55,Port Scan,1
6.127.174.153,192.168.106.167,8594,22,DNS,565,0.976,0,1,Russia,17-01-2025 20:44,Normal,0
230.115.163.53,10.0.180.245,42064,22,HTTP,699,2.628,0,1,Russia,13-01-2025 00:59,Normal,0
132.209.240.148,192.168.91.16,33832,22,SSH,46,0.444,285,0,Russia,23-01-2025 15:59,Brute Force,1
32.182.160.52,172.16.226.32,48191,4444,TCP,558,19176.04,0,1,India,27-01-2025 12:13,Malware,1
142.244.219.141,192.168.67.122,50007,22,HTTP,446,3.51,0,1,United States,10-01-2025 12:47,Normal,0
156.83.59.111,10.0.77.183,54347,80,HTTP,645,4.543,0,1,China,15-01-2025 07:59,Normal,0
122.118.235.213,192.168.109.2,26443,21,FTP,280462,710.21,0,1,Russia,20-01-2025 22:51,Data Exfiltration,1
162.157.82.226,172.16.182.18,2430,4444,TCP,871,18980.17,0,1,Russia,28-01-2025 11:06,Malware,1
137.34.191.134,192.168.241.10,37896,80,DNS,545,2.345,0,1,Iran,16-01-2025 21:34,Normal,0
164.132.232.17,10.0.132.202,33251,80,HTTP,625,1.329,0,1,Ukraine,21-01-2025 11:32,Normal,0
80.54.88.59,192.168.71.233,31432,443,HTTPS,1290,91.54,10,0,Brazil,05-01-2025 13:45,Phishing,1
16.53.214.108,10.0.10.220,58738,443,TCP,1480,0.000105,0,0,Ukraine,21-01-2025 04:24,DDoS,1
106.129.222.23,192.168.129.147,63808,4444,TCP,783,19019.56,0,1,China,30-01-2025 02:58,Malware,1
114.62.236.196,172.16.109.33,64870,443,DNS,738,4.512,0,1,Russia,29-01-2025 05:10,Normal,0
182.174.246.122,172.16.67.113,21258,4444,TCP,808,14029.98,0,1,Nigeria,08-01-2025 12:51,Malware,1
98.88.91.8,172.16.118.163,16308,22,HTTPS,311,2.994,0,1,Brazil,25-01-2025 03:02,Normal,0
79.39.91.39,192.168.22.100,3623,443,TCP,1490,0.000573,0,0,Russia,19-01-2025 15:16,DDoS,1
44.249.55.25,192.168.122.231,46881,21,FTP,100027,838.5,0,1,United States,06-01-2025 03:17,Data Exfiltration,1
192.72.47.117,192.168.161.74,41685,22,SSH,71,0.394,374,0,Brazil,22-01-2025 13:50,Brute Force,1
223.179.131.138,10.0.253.173,57183,22,HTTPS,535,4.479,0,1,Iran,27-01-2025 12:28,Normal,0
121.136.78.45,10.0.134.148,55100,80,DNS,942,1.394,0,1,South Korea,19-01-2025 18:48,Normal,0
184.238.19.55,10.0.232.192,21772,22,HTTPS,448,2.633,0,1,Ukraine,02-01-2025 20:45,Normal,0
19.156.88.254,192.168.54.159,60886,22,SSH,89,0.14,119,0,United Kingdom,12-01-2025 23:33,Brute Force,1
73.104.95.142,10.0.61.123,11883,443,HTTPS,816,116.753,10,0,Brazil,17-01-2025 01:17,Phishing,1
3.136.52.233,192.168.77.139,51355,80,TCP,1495,0.000502,0,0,Nigeria,04-01-2025 00:07,DDoS,1
224.225.31.214,10.0.52.215,16623,4444,TCP,523,12951.41,0,1,United States,17-01-2025 21:48,Malware,1
117.159.248.234,172.16.140.159,61736,22,SSH,46,0.42,371,0,Nigeria,24-01-2025 08:16,Brute Force,1
75.183.166.112,192.168.208.23,52753,443,HTTPS,944,87.311,9,0,Nigeria,07-01-2025 01:50,Phishing,1
128.145.70.63,10.0.121.182,8953,80,TCP,1457,0.000844,0,0,United States,10-01-2025 07:00,DDoS,1
83.136.92.68,10.0.188.172,37617,80,HTTP,535,4.621,0,1,Russia,03-01-2025 19:49,Normal,0
42.124.142.114,192.168.84.177,55254,53,HTTP,690,1.533,0,1,Germany,24-01-2025 11:25,Normal,0
192.119.131.250,172.16.139.97,33463,22,HTTPS,457,1.519,0,1,Japan,09-01-2025 12:47,Normal,0
16.215.50.221,10.0.80.28,24875,53,TCP,411,3.058,0,1,Russia,22-01-2025 22:24,Normal,0
67.145.228.186,172.16.92.53,19641,53,DNS,889,2.827,0,1,United Kingdom,15-01-2025 04:49,Normal,0
5.221.83.217,10.0.73.154,13814,22,SSH,100,0.313,177,0,China,10-01-2025 01:52,Brute Force,1
185.91.16.135,10.0.170.161,47516,443,DNS,756,4.469,0,1,Germany,15-01-2025 22:37,Normal,0
148.106.148.205,192.168.214.127,27378,80,HTTPS,477,2.775,0,1,China,02-01-2025 01:10,Normal,0
70.90.93.195,192.168.206.101,8395,22,SSH,61,0.471,270,0,United States,23-01-2025 19:37,Brute Force,1
50.206.63.95,192.168.157.120,39024,80,HTTPS,931,4.751,0,1,United States,10-01-2025 12:09,Normal,0
20.79.77.128,192.168.34.69,32014,80,TCP,1471,0.000637,0,0,United States,21-01-2025 20:22,DDoS,1
51.148.148.167,172.16.89.251,52162,53,DNS,757,4.503,0,1,China,30-01-2025 09:32,Normal,0
32.207.204.144,192.168.88.169,14603,4444,TCP,876,11070.46,0,1,Russia,17-01-2025 12:49,Malware,1
218.46.131.95,172.16.22.234,15081,22,SSH,100,0.174,213,0,United States,26-01-2025 10:29,Brute Force,1
184.4.62.10,10.0.9.40,15331,443,HTTPS,670,3.733,0,1,Brazil,27-01-2025 12:07,Normal,0
161.162.73.115,172.16.7.171,23458,53,DNS,926,2.185,0,1,United States,04-01-2025 17:12,Normal,0
36.101.153.69,172.16.47.58,44727,4444,TCP,691,19544.49,0,1,China,29-01-2025 04:43,Malware,1
199.158.2.79,192.168.230.76,47900,443,HTTPS,1267,66.943,10,0,Japan,28-01-2025 05:41,Phishing,1
89.109.179.252,172.16.121.19,14524,22,SSH,43,0.267,165,0,Russia,19-01-2025 11:48,Brute Force,1
235.68.149.77,192.168.162.8,11779,4444,TCP,855,16162.69,0,1,Germany,19-01-2025 02:12,Malware,1
73.143.183.206,192.168.135.198,58136,443,TCP,1452,0.000103,0,0,Japan,01-01-2025 11:57,DDoS,1
147.180.35.51,10.0.39.132,28861,22,SSH,87,0.46,239,0,Brazil,11-01-2025 17:29,Brute Force,1
29.27.140.13,172.16.147.113,22886,53,DNS,667,3,0,1,China,26-01-2025 00:30,Normal,0
178.233.78.74,192.168.65.17,34144,53,DNS,732,1.739,0,1,Russia,01-01-2025 11:32,Normal,0
61.165.117.58,172.16.48.127,43266,22,HTTPS,754,3.341,0,1,Germany,14-01-2025 09:51,Normal,0
216.41.249.129,10.0.160.182,27498,80,TCP,879,4.611,0,1,United States,09-01-2025 22:17,Normal,0
124.254.111.204,192.168.11.154,13988,443,HTTPS,1440,67.335,10,0,Germany,05-01-2025 10:26,Phishing,1
55.4.37.29,10.0.47.170,21117,443,TCP,1484,0.000733,0,0,Brazil,02-01-2025 06:04,DDoS,1
125.182.246.160,192.168.56.4,45498,22,HTTP,649,4.719,0,1,Russia,08-01-2025 21:33,Normal,0
115.95.123.145,192.168.159.86,10446,80,TCP,874,1.262,0,1,Iran,12-01-2025 06:26,Normal,0
